section,title,date,url
Notifications,"Implementation Of Section 51A Of UAPA,1967: Updates To UNSC’S 1267/ 1989 ISIL (Da'Esh) & Al-Qaida Sanctions List: Amendments To 01 Entry","Oct 23, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12917
Notifications,"Implementation Of Section 51A Of UAPA,1967: Updates To UNSC’S 1267/ 1989 ISIL (Da'Esh) & Al-Qaida Sanctions List: Amendment Of 02 Entries","Oct 09, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12912
Notifications,"Reserve Bank Of India (Settlement Of Claims In Respect Of Deceased Customers Of Banks) Directions, 2025","Sep 26, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12901
Notifications,Master Direction On Regulation Of Payment Aggregator (PA),"Sep 15, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12896
Notifications,"Implementation Of Section 51A Of UAPA, 1967: Updates To UNSC’S 1267/1989 ISIL (Da'Esh) & Al-Qaida Sanctions List: Amendments To 05 Entries","Aug 25, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12894
Notifications,"Reserve Bank Of India (Know Your Customer (KYC)) (2nd Amendment) Directions, 2025","Aug 14, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12893
Notifications,"Reserve Bank Of India (Non-Fund Based Credit Facilities) Directions, 2025","Aug 06, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12889
Notifications,"Reserve Bank Of India (Co-Lending Arrangements) Directions, 2025","Aug 06, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12888
Notifications,Aadhaar Enabled Payment System – Due Diligence Of AePS Touchpoint Operators,"Jun 27, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12877
Notifications,"The Depositor Education And Awareness (DEA) Fund Scheme, 2014 – Revised Operational Guidelines","Jun 25, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12876
Notifications,"Implementation Of Section 51A Of UAPA,1967: Updates To UNSC’S 1267/1989 ISIL (Da'Esh) & Al-Qaida Sanctions List: Addition Of 01 Entry","Jun 19, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12874
Reports,Contents,"Dec 31, 2025",https://rbi.org.in/scripts/PublicationReportDetails.aspx?ID=1310
Reports,List Of Select Abbreviations,"Dec 31, 2025",https://rbi.org.in/scripts/PublicationReportDetails.aspx?ID=1311
Reports,Chapter III: Regulatory Initiatives In The Financial Sector,"Dec 31, 2025",https://rbi.org.in/scripts/PublicationReportDetails.aspx?ID=1315
Reports,National Strategy For Financial Inclusion (NSFI): 2025-30 (Revised),"Dec 01, 2025",https://rbi.org.in/scripts/PublicationReportDetails.aspx?ID=1307
Reports,FREE-AI Committee Report - Framework For Responsible And Ethical Enablement Of Artificial Intelligence,"Aug 13, 2025",https://rbi.org.in/scripts/PublicationReportDetails.aspx?ID=1306
Reports,List Of Select Abbreviations,"Jun 30, 2025",https://rbi.org.in/scripts/PublicationReportDetails.aspx?ID=1297
Publications,"Payment System Report, December 2025","May 18, 2026",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23813
Publications,Public Disclosure Report Based On Self-Assessment Of RTGS System Against The PFMIs – 2025,"Mar 30, 2026",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23798
Publications,RBI'S Functions And Working,"Feb 12, 2026",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23794
Publications,Perspectives,"Dec 29, 2025",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23636
Publications,Domestic Policy Environment,"Dec 29, 2025",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23638
Publications,Commercial Banks,"Dec 29, 2025",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23639
Publications,List Of Select Abbreviations,"Dec 29, 2025",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23682
Publications,"Annual Report Of Ombudsman Scheme, 2024-25","Dec 01, 2025",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23441
Publications,Monetary And Credit Information Review,"Nov 30, 2025",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23446
Publications,"Payment Systems Report, June 2025","Oct 23, 2025",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23436
Publications,Monetary And Credit Information Review,"Jun 30, 2025",https://rbi.org.in/scripts/PublicationsView.aspx?Id=23161
AnnualReport,Select Abbreviations,"May 29, 2026",https://rbi.org.in/scripts/AnnualReportPublications.aspx?Id=1460
AnnualReport,I. Assessment And Prospects,"May 29, 2026",https://rbi.org.in/scripts/AnnualReportPublications.aspx?Id=1461
AnnualReport,IV. Credit Delivery And Financial Inclusion,"May 29, 2026",https://rbi.org.in/scripts/AnnualReportPublications.aspx?Id=1464
AnnualReport,"VI. Regulation, Supervision And Financial Stability","May 29, 2026",https://rbi.org.in/scripts/AnnualReportPublications.aspx?Id=1466
AnnualReport,"X. Communication, International Relations, Research And Statistics","May 29, 2026",https://rbi.org.in/scripts/AnnualReportPublications.aspx?Id=1470
AnnualReport,Annex : Chronology Of Major Policy Announcements - April 2025 To March 2026,"May 29, 2026",https://rbi.org.in/scripts/AnnualReportPublications.aspx?Id=1473
